                  Time        error x        error y        error z
252460760.000000000000000         -0.016          0.004         -0.005
252460770.000000000000000         -0.022          0.008         -0.007
252460790.000000000000000          0.003          0.000          0.000
252460800.000000000000000          0.000          0.000          0.000
252460810.000000000000000         -0.018          0.011         -0.006
252460820.000000000000000         -0.014          0.008          0.004
252460830.000000000000000          0.008         -0.003          0.009
252460860.000000000000000          0.018         -0.008          0.010
252460870.000000000000000         -0.022          0.008          0.010
252460890.000000000000000          0.006         -0.003          0.007
252460910.000000000000000          0.013         -0.004         -0.002
252460920.000000000000000          0.000          0.000          0.000
252460930.000000000000000          0.016         -0.010         -0.002
252460940.000000000000000          0.003         -0.001         -0.002
252460950.000000000000000         -0.001          0.001         -0.010
252460960.000000000000000          0.001         -0.004         -0.013
252460970.000000000000000          0.012         -0.011         -0.008
252460980.000000000000000         -0.003          0.001         -0.011
252461000.000000000000000         -0.016          0.002         -0.009
252461010.000000000000000         -0.007          0.003         -0.004
252461020.000000000000000         -0.021          0.010         -0.005
252461040.000000000000000          0.000          0.000          0.000
252461050.000000000000000          0.022         -0.010          0.003
252461060.000000000000000          0.019         -0.009          0.007
252461070.000000000000000          0.004         -0.004          0.006
252461080.000000000000000          0.002         -0.004          0.014
252461090.000000000000000         -0.006         -0.003          0.011
252461100.000000000000000         -0.004         -0.002          0.012
252461110.000000000000000          0.017         -0.010          0.006
252461120.000000000000000          0.019         -0.004          0.004
252461130.000000000000000         -0.001         -0.000          0.007
252461140.000000000000000          0.001         -0.005         -0.007
252461150.000000000000000         -0.002         -0.014         -0.025
252461160.000000000000000          0.000          0.000          0.000
252461170.000000000000000          0.024         -0.010          0.000
252461180.000000000000000          0.014         -0.007         -0.000
252461190.000000000000000         -0.000          0.003         -0.004
